registry,geography,year,product_or_class,count,count_type,per_10m_population,verbatim,source_doc,source_url,status,notes
DESCAR-T registry (LYSARC),France,2024,Kymriah (tisagenlecleucel),769,cumulative_patients,,"Here we analyzed the DESCAR-T registry database, encompassing all pediatric and adult patients with hematologic malignancies who received CAR T cell therapy in France since 1 July 2018. Of the 3,066 patients included (2,536 B cell lymphoma, 162 B cell acute lymphoblastic leukemia (ALL) and 368 multiple myeloma), 1,680 (54.8%) received axicabtagene ciloleucel, 205 (6.7%) brexucabtagene autoleucel, 44 (1.4%) lisocabtagene maraleucel and 769 (25.1%) tisagenlecleucel. All multiple myeloma patients received idecabtagene vicleucel, with none receiving ciltacabtagene autoleucel.",Nature Medicine 2025;31:1130-1133. T cell malignancies after CAR T cell therapy in the DESCAR-T registry (doi 10.1038/s41591-024-03458-w) - abstract,https://www.nature.com/articles/s41591-024-03458-w,verified-from-source,Cumulative since 1 July 2018; data cut-off date not retrieved (abstract only fetched; full text paywalled); paper published January 2025 so year is approximate. Counts are patients who received CAR-T (infused); fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2024,Abecma (idecabtagene vicleucel),368,cumulative_patients,,"Here we analyzed the DESCAR-T registry database, encompassing all pediatric and adult patients with hematologic malignancies who received CAR T cell therapy in France since 1 July 2018. Of the 3,066 patients included (2,536 B cell lymphoma, 162 B cell acute lymphoblastic leukemia (ALL) and 368 multiple myeloma), 1,680 (54.8%) received axicabtagene ciloleucel, 205 (6.7%) brexucabtagene autoleucel, 44 (1.4%) lisocabtagene maraleucel and 769 (25.1%) tisagenlecleucel. All multiple myeloma patients received idecabtagene vicleucel, with none receiving ciltacabtagene autoleucel.",Nature Medicine 2025;31:1130-1133. T cell malignancies after CAR T cell therapy in the DESCAR-T registry (doi 10.1038/s41591-024-03458-w) - abstract,https://www.nature.com/articles/s41591-024-03458-w,verified-from-source,Cumulative since 1 July 2018; data cut-off date not retrieved (abstract only fetched; full text paywalled); paper published January 2025 so year is approximate. Counts are patients who received CAR-T (infused); Abecma = all 368 multiple myeloma patients; fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2024,Carvykti (ciltacabtagene autoleucel),0,cumulative_patients,,"Here we analyzed the DESCAR-T registry database, encompassing all pediatric and adult patients with hematologic malignancies who received CAR T cell therapy in France since 1 July 2018. Of the 3,066 patients included (2,536 B cell lymphoma, 162 B cell acute lymphoblastic leukemia (ALL) and 368 multiple myeloma), 1,680 (54.8%) received axicabtagene ciloleucel, 205 (6.7%) brexucabtagene autoleucel, 44 (1.4%) lisocabtagene maraleucel and 769 (25.1%) tisagenlecleucel. All multiple myeloma patients received idecabtagene vicleucel, with none receiving ciltacabtagene autoleucel.",Nature Medicine 2025;31:1130-1133. T cell malignancies after CAR T cell therapy in the DESCAR-T registry (doi 10.1038/s41591-024-03458-w) - abstract,https://www.nature.com/articles/s41591-024-03458-w,verified-from-source,Cumulative since 1 July 2018; data cut-off date not retrieved (abstract only fetched; full text paywalled); paper published January 2025 so year is approximate. Counts are patients who received CAR-T (infused); fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2024,B-cell lymphoma,2536,cumulative_patients,,"Here we analyzed the DESCAR-T registry database, encompassing all pediatric and adult patients with hematologic malignancies who received CAR T cell therapy in France since 1 July 2018. Of the 3,066 patients included (2,536 B cell lymphoma, 162 B cell acute lymphoblastic leukemia (ALL) and 368 multiple myeloma), 1,680 (54.8%) received axicabtagene ciloleucel, 205 (6.7%) brexucabtagene autoleucel, 44 (1.4%) lisocabtagene maraleucel and 769 (25.1%) tisagenlecleucel. All multiple myeloma patients received idecabtagene vicleucel, with none receiving ciltacabtagene autoleucel.",Nature Medicine 2025;31:1130-1133. T cell malignancies after CAR T cell therapy in the DESCAR-T registry (doi 10.1038/s41591-024-03458-w) - abstract,https://www.nature.com/articles/s41591-024-03458-w,verified-from-source,Cumulative since 1 July 2018; data cut-off date not retrieved (abstract only fetched; full text paywalled); paper published January 2025 so year is approximate. Counts are patients who received CAR-T (infused); fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2024,B-cell ALL,162,cumulative_patients,,"Here we analyzed the DESCAR-T registry database, encompassing all pediatric and adult patients with hematologic malignancies who received CAR T cell therapy in France since 1 July 2018. Of the 3,066 patients included (2,536 B cell lymphoma, 162 B cell acute lymphoblastic leukemia (ALL) and 368 multiple myeloma), 1,680 (54.8%) received axicabtagene ciloleucel, 205 (6.7%) brexucabtagene autoleucel, 44 (1.4%) lisocabtagene maraleucel and 769 (25.1%) tisagenlecleucel. All multiple myeloma patients received idecabtagene vicleucel, with none receiving ciltacabtagene autoleucel.",Nature Medicine 2025;31:1130-1133. T cell malignancies after CAR T cell therapy in the DESCAR-T registry (doi 10.1038/s41591-024-03458-w) - abstract,https://www.nature.com/articles/s41591-024-03458-w,verified-from-source,Cumulative since 1 July 2018; data cut-off date not retrieved (abstract only fetched; full text paywalled); paper published January 2025 so year is approximate. Counts are patients who received CAR-T (infused); fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2024,Multiple myeloma,368,cumulative_patients,,"Here we analyzed the DESCAR-T registry database, encompassing all pediatric and adult patients with hematologic malignancies who received CAR T cell therapy in France since 1 July 2018. Of the 3,066 patients included (2,536 B cell lymphoma, 162 B cell acute lymphoblastic leukemia (ALL) and 368 multiple myeloma), 1,680 (54.8%) received axicabtagene ciloleucel, 205 (6.7%) brexucabtagene autoleucel, 44 (1.4%) lisocabtagene maraleucel and 769 (25.1%) tisagenlecleucel. All multiple myeloma patients received idecabtagene vicleucel, with none receiving ciltacabtagene autoleucel.",Nature Medicine 2025;31:1130-1133. T cell malignancies after CAR T cell therapy in the DESCAR-T registry (doi 10.1038/s41591-024-03458-w) - abstract,https://www.nature.com/articles/s41591-024-03458-w,verified-from-source,Cumulative since 1 July 2018; data cut-off date not retrieved (abstract only fetched; full text paywalled); paper published January 2025 so year is approximate. Counts are patients who received CAR-T (infused); fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2025,CAR-T all,5000,cumulative_patients,,"Le registre DESCAR-T, consacré au suivi des patients traités par thérapie CAR-T pour des hémopathies malignes (lymphomes, myélomes et leucémies aiguës lymphoblastiques) vient d'inclure son 5 000e patient.","Onko+ news item, 4 February 2025: Hématologie - Un 5 000e patient inclus dans le registre DESCAR-T",https://onko.fr/hematologie-un-5-000e-patient-inclus-dans-le-registre-descar-t/,verified-from-source,"Secondary press item (not a LYSARC document); milestone of 5,000 inclusions reached by early February 2025; inclusions include patients registered at CAR-T order, not only infused; fetched 2026-09-05"
DESCAR-T registry (LYSARC),France,2022,CD19 CAR-T for LBCL (axi-cel + tisa-cel),957,cumulative_patients,,"Between July 2018 and April 2022, 957 consecutive patients treated in 27 centers and registered in the DESCAR-T registry received either axi-cel (n = 598; 62%) or tisacel (n = 359; 38%).","Lemoine J, Bachy E, Cartron G et al. Nonrelapse mortality after CAR T-cell therapy for large B-cell lymphoma: a LYSA study from the DESCAR-T registry. Blood Adv 2023;7(21):6589-6598 (PMC10641092)",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10641092/fullTextXML,verified-from-source,Infused LBCL patients July 2018 to April 2022 (data cut-off 05/02/2022 per paper); standard-of-care only; fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2022,"Yescarta (axicabtagene ciloleucel), LBCL",598,cumulative_patients,,"Between July 2018 and April 2022, 957 consecutive patients treated in 27 centers and registered in the DESCAR-T registry received either axi-cel (n = 598; 62%) or tisacel (n = 359; 38%).","Lemoine J, Bachy E, Cartron G et al. Nonrelapse mortality after CAR T-cell therapy for large B-cell lymphoma: a LYSA study from the DESCAR-T registry. Blood Adv 2023;7(21):6589-6598 (PMC10641092)",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10641092/fullTextXML,verified-from-source,Infused LBCL patients July 2018 to April 2022; fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2022,"Kymriah (tisagenlecleucel), LBCL",359,cumulative_patients,,"Between July 2018 and April 2022, 957 consecutive patients treated in 27 centers and registered in the DESCAR-T registry received either axi-cel (n = 598; 62%) or tisacel (n = 359; 38%).","Lemoine J, Bachy E, Cartron G et al. Nonrelapse mortality after CAR T-cell therapy for large B-cell lymphoma: a LYSA study from the DESCAR-T registry. Blood Adv 2023;7(21):6589-6598 (PMC10641092)",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10641092/fullTextXML,verified-from-source,Infused LBCL patients July 2018 to April 2022; fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2022,CAR-T all,27,centres_treating,,"Between July 2018 and April 2022, 957 consecutive patients treated in 27 centers and registered in the DESCAR-T registry received either axi-cel (n = 598; 62%) or tisacel (n = 359; 38%).","Lemoine J, Bachy E, Cartron G et al. Nonrelapse mortality after CAR T-cell therapy for large B-cell lymphoma: a LYSA study from the DESCAR-T registry. Blood Adv 2023;7(21):6589-6598 (PMC10641092)",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10641092/fullTextXML,verified-from-source,27 French centres treating LBCL with commercial CD19 CAR-T between July 2018 and April 2022; fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2021,"CD19 CAR-T for R/R DLBCL (axi-cel + tisa-cel), ordered",809,cumulative_patients,,"Between December 2019 and October 2021, 809 patients from 23 French centers with R/R DLBCL after at least two lines of previous therapy had a commercial CAR T order for axi-cel or tisa-cel and were registered in DESCAR-T",Bachy E et al. A real-world comparison of tisagenlecleucel and axicabtagene ciloleucel CAR T cells in relapsed or refractory diffuse large B cell lymphoma. Nat Med 2022 (doi 10.1038/s41591-022-01969-y; PMC9556323),https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9556323/fullTextXML,verified-from-source,"Patients with a commercial CAR-T order December 2019 to October 2021 (intention to treat); ""of 729 patients infused with a CAR T product"" - i.e. 729 infused; 23 centres; fetched 2026-09-05"
DESCAR-T registry (LYSARC),France,2021,"CD19 CAR-T for R/R DLBCL (axi-cel + tisa-cel), infused",729,cumulative_patients,,"For PSM, of 729 patients infused with a CAR T product, 34 patients with PMBCL (for which tisa-cel is not approved) and 23 patients with more than 25% of missing data for matching variables were removed before matching",Bachy E et al. A real-world comparison of tisagenlecleucel and axicabtagene ciloleucel CAR T cells in relapsed or refractory diffuse large B cell lymphoma. Nat Med 2022 (doi 10.1038/s41591-022-01969-y; PMC9556323),https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9556323/fullTextXML,verified-from-source,"Infused subset of the 809 ordered, December 2019 to October 2021; fetched 2026-09-05"
DESCAR-T registry (LYSARC),France,2023,"Tecartus (brexucabtagene autoleucel), MCL, registered",181,cumulative_patients,,A total of 181 patients from 24 French centers were registered,"Herbaux C, Bret C, Bachy E et al. Brexucabtagene autoleucel in relapsed or refractory mantle cell lymphoma, intention-to-treat use in the DESCAR-T registry. Haematologica 2024;109(11):3745-3750 (PMC11532701)",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11532701/fullTextXML,verified-from-source,"MCL patients registered for brexu-cel in DESCAR-T (24 centres); ITT set 178 after excluding 3 with ongoing manufacture; treated set 152, untreated 26. Data window not quoted in the extracted text; paper published 2024; fetched 2026-09-05"
DESCAR-T registry (LYSARC),France,2023,"Tecartus (brexucabtagene autoleucel), MCL, infused",152,cumulative_patients,,"the ""treated set"" and the ""untreated set"" included 152 and 26 patients respectively","Herbaux C, Bret C, Bachy E et al. Brexucabtagene autoleucel in relapsed or refractory mantle cell lymphoma, intention-to-treat use in the DESCAR-T registry. Haematologica 2024;109(11):3745-3750 (PMC11532701)",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11532701/fullTextXML,verified-from-source,See registered row; fetched 2026-09-05
DESCAR-T registry (LYSARC),France,2024,"Tecartus (brexucabtagene autoleucel), MCL, enrolled",217,cumulative_patients,,"Between 2019 and 2024, 217 patients diagnosed with R/R MCL and in intent to treatment with brexu-cel were enrolled in the DESCAR-T registry.",Blood Adv 2026: Outcome of patients with mantle cell lymphoma after failure of anti-CD19 CAR T-cell therapy: a DESCAR-T study (doi 10.1182/bloodadvances.2025017234; PMC12804153),https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12804153/fullTextXML,verified-from-source,"""In the DESCAR-T registry, 178 patients with R/R MCL received brexu-cel"" (infused, 2019-2024); fetched 2026-09-05"
DESCAR-T registry (LYSARC),France,2024,"Tecartus (brexucabtagene autoleucel), MCL, infused",178,cumulative_patients,,"In the DESCAR-T registry, 178 patients with R/R MCL received brexu-cel.",Blood Adv 2026: Outcome of patients with mantle cell lymphoma after failure of anti-CD19 CAR T-cell therapy: a DESCAR-T study (doi 10.1182/bloodadvances.2025017234; PMC12804153),https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12804153/fullTextXML,verified-from-source,2019-2024; fetched 2026-09-05
Agence de la biomedecine (ABM) CSH activity report,France,2024,CAR-T all (leukapheresis for CAR-T manufacture),1810,leukapheresis_procedures,,Nombre de patients prélevés / Nombre de prélèvements: Adultes 1736 1763; Enfants 42 47; Total 1778 1810,"Agence de la biomédecine. Rapport médical et scientifique - Prélèvement et greffe de CSH et RFGM 2024 (PDF), Tableau CSH P4. Activité de prélèvement de lymphocytes autologues pour transformation ultérieure en CarT Cells, en 2024",https://rams-back.agence-biomedecine.fr/uploads/2024-csh_1-14-2026_4-31-50%20PM.pdf,verified-from-source,"Autologous lymphocyte collections for later CAR-T manufacture, declared by French apheresis centres in 2024; not infusions (includes manufacturing failures and patients not infused); adults 1763, children 47. ABM report does not count CAR-T injections; fetched 2026-09-05"
Agence de la biomedecine (ABM) CSH activity report,France,2024,CAR-T all (patients leukapheresed for CAR-T),1778,patients_leukapheresed,,Nombre de patients prélevés / Nombre de prélèvements: Adultes 1736 1763; Enfants 42 47; Total 1778 1810,"Agence de la biomédecine. Rapport médical et scientifique - Prélèvement et greffe de CSH et RFGM 2024 (PDF), Tableau CSH P4. Activité de prélèvement de lymphocytes autologues pour transformation ultérieure en CarT Cells, en 2024",https://rams-back.agence-biomedecine.fr/uploads/2024-csh_1-14-2026_4-31-50%20PM.pdf,verified-from-source,"Adults 1736, children 42; see procedures row; fetched 2026-09-05"
Agence de la biomedecine (ABM) CSH activity report,France,2023,CAR-T all (leukapheresis for CAR-T manufacture),1477,leukapheresis_procedures,,"En 2024, une nouvelle augmentation significative du nombre de prélèvements de lymphocytes destinés à la transformation en cellules CAR-T est observée (1 810 prélèvements en 2024 contre 1 477 en 2023, soit une augmentation de 23%). Cette tendance est maintenue en continu depuis 2020, avec 596 prélèvements cette année-là.","Agence de la biomédecine. Rapport médical et scientifique - Prélèvement et greffe de CSH et RFGM 2024 (PDF), Tableau CSH P4. Activité de prélèvement de lymphocytes autologues pour transformation ultérieure en CarT Cells, en 2024",https://rams-back.agence-biomedecine.fr/uploads/2024-csh_1-14-2026_4-31-50%20PM.pdf,verified-from-source,"From the 2024 report narrative; leukapheresis procedures, not infusions; fetched 2026-09-05"
Agence de la biomedecine (ABM) CSH activity report,France,2020,CAR-T all (leukapheresis for CAR-T manufacture),596,leukapheresis_procedures,,"En 2024, une nouvelle augmentation significative du nombre de prélèvements de lymphocytes destinés à la transformation en cellules CAR-T est observée (1 810 prélèvements en 2024 contre 1 477 en 2023, soit une augmentation de 23%). Cette tendance est maintenue en continu depuis 2020, avec 596 prélèvements cette année-là.","Agence de la biomédecine. Rapport médical et scientifique - Prélèvement et greffe de CSH et RFGM 2024 (PDF), Tableau CSH P4. Activité de prélèvement de lymphocytes autologues pour transformation ultérieure en CarT Cells, en 2024",https://rams-back.agence-biomedecine.fr/uploads/2024-csh_1-14-2026_4-31-50%20PM.pdf,verified-from-source,"From the 2024 report narrative; leukapheresis procedures, not infusions; 2021 and 2022 values are in the earlier ABM reports whose pages are JavaScript-rendered and returned no text to curl; fetched 2026-09-05"
DGOS / ministerial arrete (as reported by Oncocentre),France,2021,CAR-T all,35,centres_qualified,,"35 centres français qualifiés (septembre 2021) o 28 centres activés (27 centres actifs, 1 centre inactif) o 7 centres activés avant fin 2021","Oncocentre (Centre-Val de Loire) slides, 2 Dec 2021: Panorama des CAR-T cells en France - aspects cliniques (C. Dreuillet, E. Courcault)",https://oncocentre.org/wp-content/uploads/2_CART_Onconcentre_dec2021_CDreuillet_ECourcault.pdf,verified-from-source,"Qualified under the arrêtés of 28 March 2019 and 19 May 2021 (valid to 31 Dec 2023); 28 activated (27 active) as of September 2021; regional-network slide deck, secondary to the ministerial list; fetched 2026-09-05"
DGOS / ministerial arrete (as reported by Oncocentre),France,2021,CAR-T all,28,centres_active,,"35 centres français qualifiés (septembre 2021) o 28 centres activés (27 centres actifs, 1 centre inactif)","Oncocentre (Centre-Val de Loire) slides, 2 Dec 2021: Panorama des CAR-T cells en France - aspects cliniques (C. Dreuillet, E. Courcault)",https://oncocentre.org/wp-content/uploads/2_CART_Onconcentre_dec2021_CDreuillet_ECourcault.pdf,verified-from-source,See qualified row; fetched 2026-09-05
LYSARC (DESCAR-T site),France,2026,CAR-T all,39,centres_qualified,,"Les établissements de santé proposant les traitements par CAR-T font l'objet d'une qualification. Actuellement, on peut dénombrer environ 39 centres agréés à travers la France.","LYSA / Experts Recherche Lymphome (LYSARC) website: DESCAR-T - Les CAR-T, qu'est-ce que c'est ? (page with lists ""Les centres qualifiés CAR-T pour le traitement des adultes"" and ""Les centres qualifiés CAR-T pédiatriques"")",https://experts-recherche-lymphome.org/lysa/parcourir-les-etudes-cliniques-en-cours/descar-t/les-car-t-quest-ce-que-cest/,verified-from-source,"Page undated (fetched 2026-09-05); ""environ 39""; the page lists 33 numbered adult qualified centres and 10 numbered paediatric qualified centres (several sites appear in both lists); fetched 2026-09-05"
LYSARC (DESCAR-T site),France,2026,CAR-T all (adult centres),33,centres_qualified,,Les centres qualifiés CAR-T pour le traitement des adultes ... 1. Hôpital Henri Mondor Créteil APHP ... 33. CHU de la Cavale Blanche - BREST,"LYSA / Experts Recherche Lymphome (LYSARC) website: DESCAR-T - Les CAR-T, qu'est-ce que c'est ? (page with lists ""Les centres qualifiés CAR-T pour le traitement des adultes"" and ""Les centres qualifiés CAR-T pédiatriques"")",https://experts-recherche-lymphome.org/lysa/parcourir-les-etudes-cliniques-en-cours/descar-t/les-car-t-quest-ce-que-cest/,verified-from-source,"Count of numbered entries in the adult list on the page (derived count of list items, last item numbered 33); fetched 2026-09-05"
LYSARC (DESCAR-T site),France,2026,CAR-T all (paediatric centres),10,centres_qualified,,Les centres qualifiés CAR-T pédiatriques ... 1. Hôpital Saint-Louis Paris APHP 2. CHU Poitiers 3. CHU Montpellier 4. CHU Nantes 5. Hôpital de la Timone 6. Hôpital Universitaire Robert Debré (Pédiatrie) 7. CHU Nancy 8. CHU de Pellegrin Bordeaux 9. IHOPe Lyon 10. SIHOP Rouen,"LYSA / Experts Recherche Lymphome (LYSARC) website: DESCAR-T - Les CAR-T, qu'est-ce que c'est ? (page with lists ""Les centres qualifiés CAR-T pour le traitement des adultes"" and ""Les centres qualifiés CAR-T pédiatriques"")",https://experts-recherche-lymphome.org/lysa/parcourir-les-etudes-cliniques-en-cours/descar-t/les-car-t-quest-ce-que-cest/,verified-from-source,Count of numbered entries in the paediatric list (derived count of list items); fetched 2026-09-05
Ministere de la Sante (arrete),France,2024,CAR-T all,,centres_qualified,,L'administration des CAR-T Cells ne peut être réalisée que dans les établissements de santé répondant à l'ensemble des critères suivants,"Arrêté du 28 juin 2024 limitant l'utilisation de médicaments de thérapie innovante à base de lymphocytes T génétiquement modifiés dits CAR-T Cells autologues à certains établissements de santé (JORF n°0152, 29 June 2024; in force 1 Oct 2024 to 31 Jan 2029)",https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000049832322,not-found,"Arrêté sets criteria only; no annex listing establishments (regional health agencies determine compliance, Article 4), so no official count of qualified centres is printed. Légifrance blocked curl (Cloudflare); content read via WebFetch; fetched 2026-09-05"
DESCAR-T registry (LYSARC),France,2023,CAR-T all,,patients,,,DESCAR-T registry (LYSARC) - per-year infusion counts,https://experts-recherche-lymphome.org/lysa/parcourir-les-etudes-cliniques-en-cours/descar-t/,not-found,"No DESCAR-T publication or LYSARC page found that prints annual (per calendar year) CAR-T infusions in France; publications give cumulative counts by product with study windows (see other DESCAR-T rows). Nearest annual proxies: ABM leukapheresis counts (2020: 596, 2023: 1477, 2024: 1810) and EBMT appendix 2024 (France 1093 first CAR-T); fetched 2026-09-05"
Spanish Ministry of Health CAR-T expert-group requests (Plan de Terapias Avanzadas),Spain,2025,CAR-T all (adult centres),29,centres_designated,,"Como resultado de las designaciones vigentes tras las actuaciones realizadas en 2025, el Sistema Nacional de Salud cuenta actualmente con 29 centros designados para la administración de medicamentos CAR-T en población adulta y 11 centros en población pediátrica.",Ministerio de Sanidad. Informe anual final de seguimiento del Plan de Terapias Avanzadas en el SNS 2025 (INFORME_ANUAL_FINAL_TA_2025.pdf),https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/INFORME_ANUAL_FINAL_TA_2025.pdf,verified-from-source,"Designated (not necessarily all qualified/contracted) centres as of the 2025 report; four adult centres added in 2025 (Santiago, Vigo, Navarra, Miguel Servet) and La Fe for paediatric ALL; fetched 2026-09-05"
Spanish Ministry of Health CAR-T expert-group requests (Plan de Terapias Avanzadas),Spain,2025,CAR-T all (paediatric centres),11,centres_designated,,... 29 centros designados para la administración de medicamentos CAR-T en población adulta y 11 centros en población pediátrica.,Ministerio de Sanidad. Informe anual final de seguimiento del Plan de Terapias Avanzadas en el SNS 2025 (INFORME_ANUAL_FINAL_TA_2025.pdf),https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/INFORME_ANUAL_FINAL_TA_2025.pdf,verified-from-source,fetched 2026-09-05
Spanish Ministry of Health CAR-T expert-group requests (Plan de Terapias Avanzadas),Spain,2019,"CAR-T all (adult centres, LBDCG)",8,centres_designated,,El 25 de abril de 2019 se emitió la resolución de designación de 8 centros para el uso de medicamentos CAR-T en LBDCG,"Ministerio de Sanidad. Informe de seguimiento del Plan de abordaje de las Terapias Avanzadas en el SNS, 1 December 2020 (20201201.Informe_MS_seguimiento_Plan_terapias_avanzadas_SNS.pdf)",https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/20201201.Informe_MS_seguimiento_Plan_terapias_avanzadas_SNS.pdf,verified-from-source,"Initial designation 25 April 2019; ""En el caso de LLA en mayores de 18 años también se propusieron 8 centros""; plus two additional centres for overflow; fetched 2026-09-05"
Spanish Ministry of Health CAR-T expert-group requests (Plan de Terapias Avanzadas),Spain,2019,"CAR-T all (paediatric centres, ALL <18)",3,centres_designated,,"Para LLA en menores de 18 años se designaron 3 centros, 2 centros estaban cualificados y 1 no.","Ministerio de Sanidad. Informe de seguimiento del Plan de abordaje de las Terapias Avanzadas en el SNS, 1 December 2020 (20201201.Informe_MS_seguimiento_Plan_terapias_avanzadas_SNS.pdf)",https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/20201201.Informe_MS_seguimiento_Plan_terapias_avanzadas_SNS.pdf,verified-from-source,Initial designation 25 April 2019; fetched 2026-09-05
Spanish Ministry of Health CAR-T expert-group requests (Plan de Terapias Avanzadas),Spain,2025,"Kymriah (tisagenlecleucel), LBDCG",204,cumulative_requests,,"Tabla 4. CAR-T solicitados por patología (columns Kymriah, Yescarta, Kymriah / Yescarta, Tecartus, Abecma, Carvykti, ARI-0001, ARI-0002h, TOTAL): LBDCG 204 890 721 19 1.834; LLA-B 254 136 390; MM 62 95 3 160; LCM 90 90; LBPM 86 3 89; LBAG 53 53; LF 52 52; OTRAS 3 7 64 74; TOTAL 458 1.084 728 90 62 95 222 3 2.742",Ministerio de Sanidad. Informe anual final de seguimiento del Plan de Terapias Avanzadas en el SNS 2025 (INFORME_ANUAL_FINAL_TA_2025.pdf),https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/INFORME_ANUAL_FINAL_TA_2025.pdf,verified-from-source,"Cumulative requests (solicitudes) to the SNS expert group from March 2019 to June 2025, not infusions; the PDF text flattens empty cells, so the product column of each cell was assigned by reconciling row and column totals (all totals reconcile exactly); fetched 2026-09-05"
Spanish Ministry of Health CAR-T expert-group requests (Plan de Terapias Avanzadas),Spain,2025,"Yescarta (axicabtagene ciloleucel), LBDCG",890,cumulative_requests,,"Tabla 4. CAR-T solicitados por patología (columns Kymriah, Yescarta, Kymriah / Yescarta, Tecartus, Abecma, Carvykti, ARI-0001, ARI-0002h, TOTAL): LBDCG 204 890 721 19 1.834; LLA-B 254 136 390; MM 62 95 3 160; LCM 90 90; LBPM 86 3 89; LBAG 53 53; LF 52 52; OTRAS 3 7 64 74; TOTAL 458 1.084 728 90 62 95 222 3 2.742",Ministerio de Sanidad. Informe anual final de seguimiento del Plan de Terapias Avanzadas en el SNS 2025 (INFORME_ANUAL_FINAL_TA_2025.pdf),https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/INFORME_ANUAL_FINAL_TA_2025.pdf,verified-from-source,"Cumulative requests (solicitudes) to the SNS expert group from March 2019 to June 2025, not infusions; the PDF text flattens empty cells, so the product column of each cell was assigned by reconciling row and column totals (all totals reconcile exactly); fetched 2026-09-05"
Spanish Ministry of Health CAR-T expert-group requests (Plan de Terapias Avanzadas),Spain,2025,"Kymriah/Yescarta (either), LBDCG",721,cumulative_requests,,"Tabla 4. CAR-T solicitados por patología (columns Kymriah, Yescarta, Kymriah / Yescarta, Tecartus, Abecma, Carvykti, ARI-0001, ARI-0002h, TOTAL): LBDCG 204 890 721 19 1.834; LLA-B 254 136 390; MM 62 95 3 160; LCM 90 90; LBPM 86 3 89; LBAG 53 53; LF 52 52; OTRAS 3 7 64 74; TOTAL 458 1.084 728 90 62 95 222 3 2.742",Ministerio de Sanidad. Informe anual final de seguimiento del Plan de Terapias Avanzadas en el SNS 2025 (INFORME_ANUAL_FINAL_TA_2025.pdf),https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/INFORME_ANUAL_FINAL_TA_2025.pdf,verified-from-source,"Cumulative requests (solicitudes) to the SNS expert group from March 2019 to June 2025, not infusions; the PDF text flattens empty cells, so the product column of each cell was assigned by reconciling row and column totals (all totals reconcile exactly); fetched 2026-09-05"
Spanish Ministry of Health CAR-T expert-group requests (Plan de Terapias Avanzadas),Spain,2025,"ARI-0001 (academic), LBDCG",19,cumulative_requests,,"Tabla 4. CAR-T solicitados por patología (columns Kymriah, Yescarta, Kymriah / Yescarta, Tecartus, Abecma, Carvykti, ARI-0001, ARI-0002h, TOTAL): LBDCG 204 890 721 19 1.834; LLA-B 254 136 390; MM 62 95 3 160; LCM 90 90; LBPM 86 3 89; LBAG 53 53; LF 52 52; OTRAS 3 7 64 74; TOTAL 458 1.084 728 90 62 95 222 3 2.742",Ministerio de Sanidad. Informe anual final de seguimiento del Plan de Terapias Avanzadas en el SNS 2025 (INFORME_ANUAL_FINAL_TA_2025.pdf),https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/INFORME_ANUAL_FINAL_TA_2025.pdf,verified-from-source,"Cumulative requests (solicitudes) to the SNS expert group from March 2019 to June 2025, not infusions; the PDF text flattens empty cells, so the product column of each cell was assigned by reconciling row and column totals (all totals reconcile exactly); fetched 2026-09-05"
