source_id,source_title,geography,series,scenario,year,value_low,value_point,value_high,unit,verbatim_or_table,source_url,status,notes
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,base (Figure 2 total patients treated),2028,,56896,,"patients treated in the year (US, all CGT; number of patients treated)","Figure 2. Projection of treated patients per year - data table row 'Total patients treated': 2023 7,820; 2024 10,659; 2025 13,982; 2026 25,697; 2027 41,149; 2028 56,896; 2029 72,703; 2030 84,727; 2031 92,417; 2032 98,195; 2033 101,020; 2034 101,968; 2035 101,530; 2036 100,313",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Read from the data table embedded in the Figure 2 image on the deep-dive page (image uploaded 2025/06). Components: incident oncology + incident non-oncology + prevalent non-oncology (rows below); component sums match totals within rounding. Series peaks at 101,968 in 2034."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,base (Figure 2 total patients treated),2029,,72703,,"patients treated in the year (US, all CGT; number of patients treated)","Figure 2. Projection of treated patients per year - data table row 'Total patients treated': 2023 7,820; 2024 10,659; 2025 13,982; 2026 25,697; 2027 41,149; 2028 56,896; 2029 72,703; 2030 84,727; 2031 92,417; 2032 98,195; 2033 101,020; 2034 101,968; 2035 101,530; 2036 100,313",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Read from the data table embedded in the Figure 2 image on the deep-dive page (image uploaded 2025/06). Components: incident oncology + incident non-oncology + prevalent non-oncology (rows below); component sums match totals within rounding. Series peaks at 101,968 in 2034."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,base (Figure 2 total patients treated),2030,,84727,,"patients treated in the year (US, all CGT; number of patients treated)","Figure 2. Projection of treated patients per year - data table row 'Total patients treated': 2023 7,820; 2024 10,659; 2025 13,982; 2026 25,697; 2027 41,149; 2028 56,896; 2029 72,703; 2030 84,727; 2031 92,417; 2032 98,195; 2033 101,020; 2034 101,968; 2035 101,530; 2036 100,313",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Read from the data table embedded in the Figure 2 image on the deep-dive page (image uploaded 2025/06). Components: incident oncology + incident non-oncology + prevalent non-oncology (rows below); component sums match totals within rounding. Series peaks at 101,968 in 2034."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,base (Figure 2 total patients treated),2031,,92417,,"patients treated in the year (US, all CGT; number of patients treated)","Figure 2. Projection of treated patients per year - data table row 'Total patients treated': 2023 7,820; 2024 10,659; 2025 13,982; 2026 25,697; 2027 41,149; 2028 56,896; 2029 72,703; 2030 84,727; 2031 92,417; 2032 98,195; 2033 101,020; 2034 101,968; 2035 101,530; 2036 100,313",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Read from the data table embedded in the Figure 2 image on the deep-dive page (image uploaded 2025/06). Components: incident oncology + incident non-oncology + prevalent non-oncology (rows below); component sums match totals within rounding. Series peaks at 101,968 in 2034."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,base (Figure 2 total patients treated),2032,,98195,,"patients treated in the year (US, all CGT; number of patients treated)","Figure 2. Projection of treated patients per year - data table row 'Total patients treated': 2023 7,820; 2024 10,659; 2025 13,982; 2026 25,697; 2027 41,149; 2028 56,896; 2029 72,703; 2030 84,727; 2031 92,417; 2032 98,195; 2033 101,020; 2034 101,968; 2035 101,530; 2036 100,313",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Read from the data table embedded in the Figure 2 image on the deep-dive page (image uploaded 2025/06). Components: incident oncology + incident non-oncology + prevalent non-oncology (rows below); component sums match totals within rounding. Series peaks at 101,968 in 2034."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,base (Figure 2 total patients treated),2033,,101020,,"patients treated in the year (US, all CGT; number of patients treated)","Figure 2. Projection of treated patients per year - data table row 'Total patients treated': 2023 7,820; 2024 10,659; 2025 13,982; 2026 25,697; 2027 41,149; 2028 56,896; 2029 72,703; 2030 84,727; 2031 92,417; 2032 98,195; 2033 101,020; 2034 101,968; 2035 101,530; 2036 100,313",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Read from the data table embedded in the Figure 2 image on the deep-dive page (image uploaded 2025/06). Components: incident oncology + incident non-oncology + prevalent non-oncology (rows below); component sums match totals within rounding. Series peaks at 101,968 in 2034."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,base (Figure 2 total patients treated),2034,,101968,,"patients treated in the year (US, all CGT; number of patients treated)","Figure 2. Projection of treated patients per year - data table row 'Total patients treated': 2023 7,820; 2024 10,659; 2025 13,982; 2026 25,697; 2027 41,149; 2028 56,896; 2029 72,703; 2030 84,727; 2031 92,417; 2032 98,195; 2033 101,020; 2034 101,968; 2035 101,530; 2036 100,313",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Read from the data table embedded in the Figure 2 image on the deep-dive page (image uploaded 2025/06). Components: incident oncology + incident non-oncology + prevalent non-oncology (rows below); component sums match totals within rounding. Series peaks at 101,968 in 2034."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,base (Figure 2 total patients treated),2035,,101530,,"patients treated in the year (US, all CGT; number of patients treated)","Figure 2. Projection of treated patients per year - data table row 'Total patients treated': 2023 7,820; 2024 10,659; 2025 13,982; 2026 25,697; 2027 41,149; 2028 56,896; 2029 72,703; 2030 84,727; 2031 92,417; 2032 98,195; 2033 101,020; 2034 101,968; 2035 101,530; 2036 100,313",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Read from the data table embedded in the Figure 2 image on the deep-dive page (image uploaded 2025/06). Components: incident oncology + incident non-oncology + prevalent non-oncology (rows below); component sums match totals within rounding. Series peaks at 101,968 in 2034."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,base (Figure 2 total patients treated),2036,,100313,,"patients treated in the year (US, all CGT; number of patients treated)","Figure 2. Projection of treated patients per year - data table row 'Total patients treated': 2023 7,820; 2024 10,659; 2025 13,982; 2026 25,697; 2027 41,149; 2028 56,896; 2029 72,703; 2030 84,727; 2031 92,417; 2032 98,195; 2033 101,020; 2034 101,968; 2035 101,530; 2036 100,313",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Read from the data table embedded in the Figure 2 image on the deep-dive page (image uploaded 2025/06). Components: incident oncology + incident non-oncology + prevalent non-oncology (rows below); component sums match totals within rounding. Series peaks at 101,968 in 2034."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2023,,6160,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2024,,6938,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2025,,8130,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2026,,11069,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2027,,13346,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2028,,15129,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2029,,17163,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2030,,17858,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2031,,18321,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2032,,18713,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2033,,19066,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2034,,19386,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2035,,19658,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - oncology,2036,,19884,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - oncology': 2023 6,160; 2024 6,938; 2025 8,130; 2026 11,069; 2027 13,346; 2028 15,129; 2029 17,163; 2030 17,858; 2031 18,321; 2032 18,713; 2033 19,066; 2034 19,386; 2035 19,658; 2036 19,884",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2023,,431,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2024,,2112,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2025,,1994,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2026,,5024,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2027,,10689,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2028,,17624,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2029,,24355,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2030,,30264,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2031,,34966,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2032,,38933,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2033,,42169,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2034,,44842,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2035,,47069,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Incident cases - non-oncology,2036,,48972,,patients treated in the year (US; component),"Figure 2 data table row 'Incident cases - non-oncology': 2023 431; 2024 2,112; 2025 1,994; 2026 5,024; 2027 10,689; 2028 17,624; 2029 24,355; 2030 30,264; 2031 34,966; 2032 38,933; 2033 42,169; 2034 44,842; 2035 47,069; 2036 48,972",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,Component series of Figure 2.
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2023,,1229,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2024,,1608,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2025,,3858,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
S20,"Cell and Gene therapy (CGT) pipeline deep dive (Paying for Cures, Center for Biomedical System Design / NEWDIGS, Tufts Medical Center)",US,patients_new_per_year,component: Prevalent cases - non-oncology,2026,,9604,,patients treated in the year (US; component),"Figure 2 data table row 'Prevalent cases - non-oncology': 2023 1,229; 2024 1,608; 2025 3,858; 2026 9,604; 2027 17,114; 2028 24,143; 2029 31,185; 2030 36,605; 2031 39,130; 2032 40,549; 2033 39,785; 2034 37,740; 2035 34,802; 2036 31,457",https://newdigs.tuftsmedicalcenter.org/wp-content/uploads/2025/06/defining-disruption-7b.png,verified-from-source,"Component series of Figure 2; peaks at 40,549 in 2032 then declines (the page text: prevalent treatment peaks 2031-2032)."
