product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes,source_file,product_key,geography_norm,value_low_n,value_point_n,value_high_n,family,lo,hi,has_number,grade,excluded
Adstiladrin (nadofaragene firadenovec-vncg),NMIBC_BCGunresp_CIS,BCG response and recurrence rates (rate inputs),US,incidence_rate,,70,,percent initial complete response to BCG; 5-year recurrence approx 40 percent,2025,2025,"BCG results in initial complete response (CR) in approximately 70% of patients, but 5-year rates of tumor recurrence are approximately 40%",FDA Approval Summary: Nadofaragene firadenovec-vncg (PMC11961324),https://pmc.ncbi.nlm.nih.gov/articles/PMC11961324/,verified-from-source,Rate inputs only; population base = BCG-treated high-risk NMIBC. Use with the NMIBC-with-CIS count above.,eligible_E4.csv,adstiladrin,US,,70.0,,unspecified,70.0,70.0,False,A,
Adstiladrin (nadofaragene firadenovec-vncg),NMIBC_BCGunresp_CIS,adult patients with high-risk BCG-unresponsive NMIBC with carcinoma in situ (CIS) with or without papillary tumors,England,gatekeeper_eligible,,,,,,2026-09-04,,None retrieved,,not-found,"No NICE, G-BA or HAS figure retrieved for nadofaragene firadenovec (ferring.com global press release timed out twice; web search budget exhausted before a NICE appraisal for nadofaragene or pembrolizumab in BCG-unresponsive NMIBC could be checked).",eligible_E4.csv,adstiladrin,England,,,,unspecified,,,False,X,
"Papzimeos (zopapogene imadenovec-drba, PRGN-2012)",RRP_adult,adults with recurrent respiratory papillomatosis (RRP),US,label_indication,,,,,2025,2026-03-25,"FDA granted full approval to our product, Papzimeos (zopapogene imadenovec-drba, PRGN-2012), for the treatment of adults with recurrent respiratory papillomatosis (RRP).","Precigen, Inc. Form 10-K for fiscal year 2025 (filed 25 Mar 2026)",https://www.sec.gov/Archives/edgar/data/1356090/000135609026000009/pgen-20251231.htm,verified-from-source,FDA approval August 2025. No severity restriction in the label. Pivotal trial baseline: median 4 surgeries in prior 12 months (range 3 to 10).,eligible_E4.csv,papzimeos,US,,,,unspecified,,,False,A,
"Papzimeos (zopapogene imadenovec-drba, PRGN-2012)",RRP_adult,adults with recurrent respiratory papillomatosis (RRP),US,company_addressable,,27000,,prevalent adults with RRP,2025,2025-02-25,"estimated at more than 27,000 adults in the US","Precigen press release, FDA Grants Priority Review to Precigen's BLA for PRGN-2012 (25 Feb 2025)",https://www.prnewswire.com/news-releases/fda-grants-priority-review-to-precigens-bla-for-prgn-2012-for-the-treatment-of-adults-with-recurrent-respiratory-papillomatosis-with-pdufa-target-action-date-set-for-august-27-2025-302384347.html,verified-from-source,"Prevalent pool (chronic condition); 'more than' so 27,000 is a floor. Same figure appears on investors.precigen.com version of the release (fetch timed out).",eligible_E4.csv,papzimeos,US,,27000.0,,prevalent,27000.0,27000.0,True,A,
"Papzimeos (zopapogene imadenovec-drba, PRGN-2012)",RRP_adult,adults with recurrent respiratory papillomatosis (RRP),US,company_addressable,,27000,,prevalent adults with RRP,2025,2026-03-25,"We estimate that there are approximately 27,000 adults patients in the United States living with RRP.","Precigen, Inc. Form 10-K for fiscal year 2025 (filed 25 Mar 2026)",https://www.sec.gov/Archives/edgar/data/1356090/000135609026000009/pgen-20251231.htm,verified-from-source,"Prevalent pool, whole label population. 10-K gives no severe-disease subset and no count of patients treated since launch ('early demand is consistent with internal expectations').",eligible_E4.csv,papzimeos,US,,27000.0,,prevalent,27000.0,27000.0,True,A,
"Papzimeos (zopapogene imadenovec-drba, PRGN-2012)",RRP_adult,severe RRP subset (frequent surgeries),US,company_addressable,,,,,2025,2026-09-04,None retrieved,,,not-found,Precigen's stated severe subset was not found in the priority-review release or the FY2025 10-K; search budget exhausted before the approval-day release or investor deck could be checked.,eligible_E4.csv,papzimeos,US,,,,unspecified,,,False,X,
Provenge (sipuleucel-T),mCRPC_asymp,asymptomatic or minimally symptomatic metastatic castrate-resistant (hormone-refractory) prostate cancer,England,gatekeeper_eligible,,4600,,patients eligible per licence,2014,2014-10-16,"Around 4,600 patients in England would be eligible for treatment as per its licence.","PharmaTimes, Dendreon's Provenge too expensive for NHS use, says NICE (16 Oct 2014), reporting the NICE appraisal consultation for TA332","https://pharmatimes.com/news/dendreons_provenge_too_expensive_for_nhs_use,_says_nice_1002635/",provisional-from-snippet,"Secondary source read in full; NICE TA332 documents not retrievable (nice.org.uk HTTP 403, web.archive.org blocked). Final guidance TA332 (Feb 2015) did not recommend sipuleucel-T. Figure appears to be a prevalent licence-eligible pool rather than annual incident.",eligible_E4.csv,provenge,England,,4600.0,,annual,4600.0,4600.0,True,B,
Provenge (sipuleucel-T),mCRPC_asymp,asymptomatic or minimally symptomatic metastatic (non-visceral) castration-resistant prostate cancer in which chemotherapy is not yet clinically indicated,Germany,gatekeeper_eligible,13510,,25938,GKV-insured patients in the target population,2014,2015-03-19,Der G-BA legt dem Beschluss die vom IQWiG in der Nutzenbewertung angegebenen Spanne von 13510 bis 25938 GKV-Versicherte in der Zielpopulation zugrunde.,"G-BA, Tragende Gruende zum Beschluss ueber eine Aenderung der Arzneimittel-Richtlinie Anlage XII: Sipuleucel-T, vom 19. Maerz 2015",https://www.g-ba.de/downloads/40-268-3155/2015-03-19_AM-RL-XII_Sipuleucel-T_2014-10-01-D-139_TrG.pdf,verified-from-source,Prevalent GKV pool (about 88-90% of German population). Estimate year taken as dossier year 2014. Text extracted locally with pypdf from the G-BA PDF.,eligible_E4.csv,provenge,Germany,13510.0,,25938.0,annual,13510.0,25938.0,True,A,
Provenge (sipuleucel-T),mCRPC_asymp,asymptomatic or minimally symptomatic metastatic castrate-resistant (hormone-refractory) prostate cancer,Germany,company_addressable,15000,,28800,GKV-insured patients in the target population,2014,2015-03-19,"Bei der vom pharmazeutischen Unternehmer im Dossier angegebene Spanne an Patientenzahlen (15000 bis 28800) ist von einer Ueberschaetzung der Zielpopulation auszugehen, da fuer die Berechnung der Praevalenz auch die Patienten mit viszeraler Metastasierung beruecksichtigt worden sind.","G-BA, Tragende Gruende, Sipuleucel-T, 19 Maerz 2015",https://www.g-ba.de/downloads/40-268-3155/2015-03-19_AM-RL-XII_Sipuleucel-T_2014-10-01-D-139_TrG.pdf,verified-from-source,Dendreon dossier range; G-BA states it overestimates because visceral metastases were included. Use the IQWiG range as the gatekeeper figure.,eligible_E4.csv,provenge,Germany,15000.0,,28800.0,annual,15000.0,28800.0,True,A,
Provenge (sipuleucel-T),mCRPC_asymp,all metastatic castration-resistant prostate cancer (base; asymptomatic/minimally symptomatic non-visceral subset not quantified),US,incidence_rate,,36100,,men newly entering mCRPC state per year,2009,2015,"The base model estimated an mCRPC incidence of 36,100 in 2009.","Scher HI, Solo K, Valant J, Todd MB, Mehra M. Prevalence of Prostate Cancer Clinical States and Mortality in the United States: Estimates Using a Dynamic Progression Model. PLoS One 2015;10(10):e0139440",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0139440,verified-from-source,"Population base = all US men progressing to mCRPC (dynamic progression model). Provenge label excludes visceral metastases and symptomatic disease, so the eligible share is a fraction of this; no published share found. 86% of inflow to mCRPC came from nmCRPC.",eligible_E4.csv,provenge,US,,36100.0,,annual,36100.0,36100.0,False,A,
Provenge (sipuleucel-T),mCRPC_asymp,all metastatic castration-resistant prostate cancer (base),US,incidence_rate,,42970,,men newly entering mCRPC state per year (model projection),2020,2015,"In 2020, the model estimated mCRPC incidence at 42,970 cases.","Scher HI et al., PLoS One 2015;10(10):e0139440",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0139440,verified-from-source,Projection made in 2015 for 2020. Same caveat: label-eligible subset is smaller.,eligible_E4.csv,provenge,US,,42970.0,,annual,42970.0,42970.0,False,A,
Provenge (sipuleucel-T),mCRPC_asymp,"all prostate cancer (base, not label-restricted)",US,incidence_rate,,217730,,new prostate cancer cases per year,2010,2011-03,"The American Cancer Society estimated that in 2010 approximately 217,730 new cases of prostate cancer would be diagnosed in the United States, and approximately 32,050 men were expected to die of prostate cancer.",Dendreon Corp. Form 10-K for fiscal year 2010,https://www.sec.gov/Archives/edgar/data/0001107332/000095012311020518/v57497e10vk.htm,verified-from-source,"Dendreon's 10-K gives incidence and mortality only; it does not state an addressable or eligible mCRPC count. Deaths (32,050) are sometimes used as a proxy for annual mCRPC flow.",eligible_E4.csv,provenge,US,,217730.0,,annual,217730.0,217730.0,False,A,
Provenge (sipuleucel-T),mCRPC_asymp,"all prostate cancer (base, not label-restricted)",US,incidence_rate,,240890,,new prostate cancer cases per year,2011,2012-02,"approximately 240,890 new cases of prostate cancer would be diagnosed in the United States, and approximately 33,720 men would die of prostate cancer",Dendreon Corp. Form 10-K for fiscal year 2011,https://www.sec.gov/Archives/edgar/data/0001107332/000119312512086225/d260773d10k.htm,verified-from-source,As above: no addressable mCRPC population stated in the FY2011 10-K.,eligible_E4.csv,provenge,US,,240890.0,,annual,240890.0,240890.0,False,A,
Provenge (sipuleucel-T),mCRPC_asymp,asymptomatic or minimally symptomatic metastatic castrate-resistant (hormone-refractory) prostate cancer,France,gatekeeper_eligible,,,,,2014,2026-09-04,None retrieved,,,not-found,HAS avis for Provenge (EU approval Sep 2013; product withdrawn from EU 2015) not located before the search budget was exhausted.,eligible_E4.csv,provenge,France,,,,unspecified,,,False,X,
Ebvallo (tabelecleucel),PTLD_rr,adult and paediatric patients 2 years and older with relapsed or refractory EBV-positive PTLD who have received at least one prior therapy (for SOT patients prior therapy includes chemotherapy unless inappropriate),US,gatekeeper_eligible,,471,,patients initiating treatment per year (ICER budget-impact assumption),2024,2024-12-16,"Applying these sources resulted in estimates of 2,355 eligible patients in the US over five years. For the purposes of this analysis, we assumed that 20% of these patients would initiate treatment in each of the five years or 471 patients per year.","ICER, Tabelecleucel for Epstein-Barr Virus Positive Post-Transplant Lymphoproliferative Disease: Final Evidence Report, 16 Dec 2024, section 7.1",https://icer.org/wp-content/uploads/2024/12/ICER_EBV-PTLD_Final-Evidence-Report_For-Publication_121624.pdf,verified-from-source,"2,355 over five years = 471 per year. Inputs: 49,187 SOT and 9,299 allogeneic HSCT per year in the US; EBV+ PTLD incidence 2.13% (SOT, OPTN/SRTR weighted) and 2.25% (HSCT, midpoint of 1-3.5%); 50% relapsed/refractory to first-line rituximab. Text extracted locally with pypdf.",eligible_E4.csv,ebvallo,US,,471.0,,annual,471.0,471.0,True,A,
Ebvallo (tabelecleucel),PTLD_rr,EBV+ PTLD incidence inputs after SOT and allogeneic HSCT,US,incidence_rate,,2.13,,percent of SOT recipients developing EBV+ PTLD (HSCT 2.25 percent),2024,2024-12-16,"we used inputs for the incidence of EBV+ PTLD among both SOT (2.13%; ... with a range of 0.83% for adult kidney to 22.5% for multi-organ transplants for children) and allogeneic HSCT recipients (2.25%; midpoint of range reported in Compagno 2020, 1% to 3.5%). We applied these incidence estimates to the number of SOTs and HSCTs that occur each year in the US, approximately 49,187 and 9,299, respectively","ICER Final Evidence Report, tabelecleucel, 16 Dec 2024",https://icer.org/wp-content/uploads/2024/12/ICER_EBV-PTLD_Final-Evidence-Report_For-Publication_121624.pdf,verified-from-source,"Population base: 49,187 SOT and 9,299 allogeneic HSCT per year (US). Implied all-EBV+ PTLD flow about 1,048 + 209 = 1,257 per year before the 50% r/r filter; ICER background also says PTLD has 'only an estimated few hundred cases per year reported in the United States'.",eligible_E4.csv,ebvallo,US,,2.13,,annual,2.13,2.13,False,A,
Ebvallo (tabelecleucel),PTLD_rr,adult and paediatric patients 2 years and older with relapsed or refractory EBV-positive PTLD who have received at least one prior therapy (for SOT patients prior therapy includes chemotherapy unless inappropriate),Germany,gatekeeper_eligible,7,,30,GKV-insured patients per year,2021,2023-07-11,Unter Beruecksichtigung eines erwarteten GKV-Anteils unter den Betroffenen von 88 % ermittelt der pU eine Anzahl von 7 bis 30 Patientinnen und Patienten in der GKV-Zielpopulation. [...] Die angegebene Anzahl der Patientinnen und Patienten in der GKV-Zielpopulation ist unsicher.,"IQWiG Dossierbewertung G23-08, Tabelecleucel (EBV-positives Posttransplantationslymphom), Bewertung Therapiekosten und Patientenzahlen, Version 1.0, 11 Jul 2023, Tabelle 1",https://www.g-ba.de/downloads/92-975-6588/2023-04-15_Bewertung-Therapiekosten-Patientenzahlen-IQWiG_Tabelecleucel_D-939.pdf,verified-from-source,"Company (Pierre Fabre) derivation accepted as range 8-35 before GKV share, 7-30 GKV; IQWiG judges it uncertain. G-BA Beschluss itself not retrieved (procedure-page fetch returned a different drug). Annual incident count based on 2021 transplant activity.",eligible_E4.csv,ebvallo,Germany,7.0,,30.0,annual,7.0,30.0,True,A,
Ebvallo (tabelecleucel),PTLD_rr,transplant base for PTLD derivation (Germany 2021),Germany,incidence_rate,,3379,,"allogeneic stem cell transplants per year (first and subsequent); SOT 3,508 of which 279 in under-16s",2021,2023-07-11,Dem Jahresbericht laesst sich eine Anzahl von 3379 erfolgten allogenen Erst- und Folgetransplantationen entnehmen. [...] eine Anzahl von 3508 erfolgten soliden Organtransplantationen [...] insgesamt 279 Transplantationen bei Kindern und Jugendlichen im Alter von < 16 Jahren,"IQWiG Dossierbewertung G23-08, Tabelecleucel, 11 Jul 2023 (citing DRST and DSO annual reports 2021)",https://www.g-ba.de/downloads/92-975-6588/2023-04-15_Bewertung-Therapiekosten-Patientenzahlen-IQWiG_Tabelecleucel_D-939.pdf,verified-from-source,"Base counts used in the German derivation; useful denominators for Zalmoxis/Tregzi-type products too. EBV-positive shares assumed 37-100% (SOT) and 27-100% (HSCT); r/r share 12-27% (SOT), 30-49% (HSCT).",eligible_E4.csv,ebvallo,Germany,,3379.0,,annual,3379.0,3379.0,False,A,
Ebvallo (tabelecleucel),PTLD_rr,adult and paediatric patients 2 years and older with relapsed or refractory EBV-positive PTLD who have received at least one prior therapy (for SOT patients prior therapy includes chemotherapy unless inappropriate),England,gatekeeper_eligible,,,,,2023,2023-10,NICE is unable to make a recommendation on tabelecleucel (Ebvallo) for treating post-transplant lymphoproliferative disorder caused by the Epstein-Barr virus because Pierre Fabre Ltd did not provide an evidence submission.,"NICE TA923, Tabelecleucel for treating PTLD caused by EBV (terminated appraisal), Oct 2023",https://www.nice.org.uk/guidance/ta923,not-found,Appraisal terminated; no eligible-population figure published. Snippet from search result (nice.org.uk returns 403).,eligible_E4.csv,ebvallo,England,,,,unspecified,,,False,X,
Ebvallo (tabelecleucel),PTLD_rr,adult and paediatric patients 2 years and older with relapsed or refractory EBV-positive PTLD who have received at least one prior therapy (for SOT patients prior therapy includes chemotherapy unless inappropriate),France,gatekeeper_eligible,,,,,2023,2026-09-04,None retrieved,"HAS, EBVALLO (tabelecleucel) avis de la Commission de la Transparence (page p_3447513)",https://www.has-sante.fr/jcms/p_3447513/fr/ebvallo-tabelecleucel,not-found,HAS page and avis PDF fetch aborted three times (has-sante.fr streams abort). Population cible figure exists in the avis but was not read.,eligible_E4.csv,ebvallo,France,,,,unspecified,,,False,X,
"Zalmoxis (allogeneic T cells genetically modified with HSV-TK, MolMed)",haploHSCT,adjunctive treatment in haploidentical haematopoietic stem cell transplantation of adult patients with high-risk haematological malignancies,Germany,gatekeeper_eligible,100,,140,GKV-insured patients per year,2018,2018-07-05,2. Anzahl der Patienten bzw. Abgrenzung der fuer die Behandlung infrage kommenden Patientengruppen [...] ca. 100 bis 140 Patienten,"G-BA Beschluss ueber eine Aenderung der Arzneimittel-Richtlinie Anlage XII: Allogene, genetisch modifizierte T-Zellen (Zalmoxis), vom 5. Juli 2018 (BAnz AT 27.08.2018 B2)",https://www.g-ba.de/downloads/39-261-3396/2018-07-05_AM-RL-XII_allogene_genetisch_modifizierte_T-Zellen_D-333_BAnz.pdf,verified-from-source,"Tragende Gruende: 'Dem Beschluss werden die Angaben aus dem Dossier des pharmazeutischen Unternehmers zugrunde gelegt. Diese sind mit Unsicherheit versehen, liegen aber in einer weitgehend plausiblen Groessenordnung.' Beschluss limited to 1 Apr 2021; EU conditional MA later withdrawn (2019) after TK008 futility. Text extracted locally with pypdf.",eligible_E4.csv,zalmoxis,Germany,100.0,,140.0,annual,100.0,140.0,True,A,
"Zalmoxis (allogeneic T cells genetically modified with HSV-TK, MolMed)",haploHSCT,adjunctive treatment in haploidentical haematopoietic stem cell transplantation of adult patients with high-risk haematological malignancies,EU,label_indication,,,,,2016,2018-07-05,Zalmoxis wird angewendet als Begleittherapie bei haploidentischer haematopoetischer Stammzelltransplantation (HSZT) von erwachsenen Patienten mit malignen haematologischen Hochrisikoerkrankungen.,"G-BA Tragende Gruende, Allogene genetisch modifizierte T-Zellen (Zalmoxis), 5 Jul 2018, section on Anwendungsgebiet",https://www.g-ba.de/downloads/40-268-5102/2018-07-05_AM-RL-XII_allogene_genetisch_modifizierte_T-Zellen_D-333_TrG.pdf,verified-from-source,EU conditional approval Aug 2016; MolMed withdrew the MA in 2019. Label scope row.,eligible_E4.csv,zalmoxis,EU,,,,unspecified,,,False,A,
"Zalmoxis (allogeneic T cells genetically modified with HSV-TK, MolMed)",alloHSCT,all allogeneic HCT in Europe (base; haploidentical share not in abstract),EU,incidence_rate,,19011,,allogeneic HCT per year reported to EBMT (689 centres),2022,2024,"46,143 HCT (19,011 (41.2%) allogeneic and 27,132 (58.8%) autologous) in 41,854 patients were reported by 689 European centers [...] haploidentical donors by -6.3% [...] Overall cord blood HCT decreased by -16.0%","Passweg JR et al., Hematopoietic cell transplantation and cellular therapies in Europe 2022. CAR-T activity continues to grow; transplant activity has slowed. Bone Marrow Transplant 2024 (abstract via Europe PMC REST API)",https://doi.org/10.1038/s41409-024-02248-9,verified-from-source,"EBMT geography = Europe and collaborating countries, not EU27. Haploidentical and cord-blood counts are given as year-on-year percentage changes only in the abstract; full text not fetched (nature.com redirects to login).",eligible_E4.csv,zalmoxis,EU,,19011.0,,annual,19011.0,19011.0,False,A,
"Zalmoxis (allogeneic T cells genetically modified with HSV-TK, MolMed)",alloHSCT,all allogeneic HCT in Europe (base),EU,incidence_rate,,19806,,allogeneic HCT per year reported to EBMT (694 centres),2021,2023,"47,412 HCT (19,806 (42%) allogeneic and 27,606 (58%) autologous) in 43,109 patients were reported by 694 European centers [...] use of haploidentical donors decreased by -0.9% [...] Cord blood HCT decreased by -5.8%","Passweg JR et al., Hematopoietic cell transplantation and cellular therapies in Europe 2021. The second year of the SARS-CoV-2 pandemic. Bone Marrow Transplant 2023 (PMC9987384)",https://doi.org/10.1038/s41409-023-01943-3,verified-from-source,Abstract via Europe PMC REST API.,eligible_E4.csv,zalmoxis,EU,,19806.0,,annual,19806.0,19806.0,False,A,
"Zalmoxis (allogeneic T cells genetically modified with HSV-TK, MolMed)",alloHSCT,all allogeneic HCT in Europe (base),EU,incidence_rate,,18796,,allogeneic HCT per year reported to EBMT,2020,2022,"45,364 HCT in 41,016 patients, 18,796 (41%) allogeneic and 26,568 (59%) autologous [...] use of haploidentical donors increased [...] Cord blood HCT increased by 11.7%","Passweg JR et al., Impact of the SARS-CoV-2 pandemic on hematopoietic cell transplantation and cellular therapies in Europe 2020. Bone Marrow Transplant 2022 (PMC8862400)",https://doi.org/10.1038/s41409-022-01604-x,verified-from-source,Abstract via Europe PMC REST API.,eligible_E4.csv,zalmoxis,EU,,18796.0,,annual,18796.0,18796.0,False,A,
Omisirge (omidubicel-onlv),cordblood_HSCT,adult and paediatric patients 12 years and older with haematologic malignancies planned for umbilical cord blood transplantation following myeloablative conditioning,US,label_indication,,,,,2023,2023-04-17,adult and pediatric patients 12 years and older with hematologic malignancies who are planned for umbilical cord blood transplantation following myeloablative conditioning,"FDA, FDA approves omidubicel to reduce time to neutrophil recovery and infection in patients with hematologic malignancies (17 Apr 2023) (search snippet)",https://www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-omidubicel-reduce-time-neutrophil-recovery-and-infection-patients-hematologic,provisional-from-snippet,Label scope row. Gamida Cell ceased operations in 2024; product availability after that is unclear.,eligible_E4.csv,omisirge,US,,,,unspecified,,,False,B,
Omisirge (omidubicel-onlv),alloHSCT,"allogeneic stem cell transplants for haematologic malignancies, age over 12 (base for cord blood)",US,company_addressable,,8000,,allogeneic SCT per year (CIBMTR-based),2021,2022-03,"According to the CIBMTR, in the U.S., there are approximately 8,000 patients above the age of 12 with hematologic malignancies who undergo an allogeneic stem cell transplant each year",Gamida Cell Ltd. Form 10-K for fiscal year 2021 (filed March 2022),https://www.sec.gov/Archives/edgar/data/0001600847/000121390022014643/f10k2021_gamidacellltd.htm,verified-from-source,"Company framing of the market; the label-eligible pool is the cord-blood subset of this, which the 10-K does not quantify. Filing day not captured (accession 0001213900-22-014643).",eligible_E4.csv,omisirge,US,,8000.0,,annual,8000.0,8000.0,False,A,all allogeneic transplants per year; the label population is the cord-blood subset recorded in the 1000 row
Omisirge (omidubicel-onlv),cordblood_HSCT,patients over 12 eligible for allogeneic SCT but without a suitable donor (company view of omidubicel candidates),US,company_addressable,,1000,,patients per year,2021,2022-03,"We estimate that there are approximately 1,000 patients each year, who are above the age of 12 and are deemed eligible for an allogeneic stem cell transplant but cannot find an appropriate donor.",Gamida Cell Ltd. Form 10-K for fiscal year 2021,https://www.sec.gov/Archives/edgar/data/0001600847/000121390022014643/f10k2021_gamidacellltd.htm,verified-from-source,"Company estimate of the unmet-donor pool; not identical to 'planned for cord blood transplant' but the closest company statement of the addressable population. Search snippet of the same 10-K family also cites 'another 1,700 patients ... eligible for transplant but unable to find a donor' (not verified).",eligible_E4.csv,omisirge,US,,1000.0,,annual,1000.0,1000.0,True,A,
Omisirge (omidubicel-onlv),alloHSCT,all allogeneic HSCT (base),US,incidence_rate,,8500,,allogeneic HSCT per year in the United States,2016,2022-03,"As of 2016, more than 500,000 allogeneic HSCT procedures have been performed worldwide over the past 50 years with over 30,000 being performed per year, of which 8,500 are in the United States.",Gamida Cell Ltd. Form 10-K for fiscal year 2021,https://www.sec.gov/Archives/edgar/data/0001600847/000121390022014643/f10k2021_gamidacellltd.htm,verified-from-source,"Base count; worldwide over 30,000 per year.",eligible_E4.csv,omisirge,US,,8500.0,,annual,8500.0,8500.0,False,A,
Omisirge (omidubicel-onlv),cordblood_HSCT,umbilical cord blood transplants per year (label-eligible base),US,annual_incident_eligible,,,,,2024,2026-09-04,None retrieved,CIBMTR US Summary Slides 2025 (PDF fetched but image-only; text extraction returned no numbers),https://cibmtr.org/Files/Summary-Slides--Reports/2025-Summary-Slides-Final-for-WEB.pdf,not-found,The CIBMTR slides carry allogeneic HCT by graft source (cord blood) and donor type but are rendered as images; need manual reading of the PPTX. US cord blood HCT is a few hundred per year in recent CIBMTR reports (not verified here).,eligible_E4.csv,omisirge,US,,,,annual,,,False,X,
"Tregzi (allogeneic regulatory T cell immunotherapy with HSPC and T cells-vldq, Orca-T)",alloHSCT,adults with haematological malignancies undergoing matched donor HSCT with a myeloablative preparative regimen,US,label_indication,,,,,2026,2026-06-30,"allogeneic regulatory T cell-based immunotherapy with hematopoietic stem and progenitor cell (HSPC) and T cells-vldq (Tregzi, Orca Bio) for use in matched donor hematopoietic stem cell transplantation (HSCT) with a myeloablative preparative regimen, for hematopoietic and immunologic reconstitution and to improve chronic graft-versus-host disease (cGHVD)-free survival, in the treatment of adults with hematological malignancies","FDA, FDA approves allogeneic regulatory T cell-based immunotherapy with HSPC and T cells-vldq ... (30 Jun 2026)",https://www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-allogeneic-regulatory-t-cell-based-immunotherapy-hspc-and-t-cells-vldq-use-matched,verified-from-source,"Label scope: adults, matched donor (related or unrelated not distinguished on the FDA page), myeloablative conditioning, haematological malignancies. Precision-T trial: 187 randomised, acute leukaemias or MDS, median age 43.6 (19-65), 19 US centres. Excludes haploidentical, cord blood, mismatched and reduced-intensity transplants.",eligible_E4.csv,tregzi,US,,,,unspecified,,,False,A,
"Tregzi (allogeneic regulatory T cell immunotherapy with HSPC and T cells-vldq, Orca-T)",alloHSCT,all allogeneic HSCT (base; matched-donor and myeloablative shares not applied),US,incidence_rate,,9299,,allogeneic HSCT per year in the United States (ICER model input),2024,2024-12-16,"the number of SOTs and HSCTs that occur each year in the US, approximately 49,187 and 9,299, respectively","ICER Final Evidence Report, tabelecleucel for EBV+ PTLD, 16 Dec 2024 (input citing CIBMTR/HRSA data)",https://icer.org/wp-content/uploads/2024/12/ICER_EBV-PTLD_Final-Evidence-Report_For-Publication_121624.pdf,verified-from-source,"Base for Tregzi: label pool = adults x matched related/unrelated donor x myeloablative conditioning x haematological malignancy; none of these shares was retrieved (CIBMTR slides image-only). See also Gamida 10-K: about 8,000 allogeneic SCT per year in patients over 12 with haematologic malignancies.",eligible_E4.csv,tregzi,US,,9299.0,,annual,9299.0,9299.0,False,A,
"Tregzi (allogeneic regulatory T cell immunotherapy with HSPC and T cells-vldq, Orca-T)",alloHSCT,adults with haematological malignancies undergoing matched donor HSCT with a myeloablative preparative regimen,US,company_addressable,,,,,2026,2026-06-30,"None stated: press release gives trial size (187 patients, 19 U.S. treatment centers) but no eligible-population count","Orca Bio press release, TREGZI Receives U.S. FDA Approval ... (30 Jun 2026)",https://orcabio.com/orca-bios-tregzi-receives-u-s-fda-approval-as-first-and-only-precision-engineered-cell-therapy-for-allogeneic-transplant-in-adults-with-hematological-malignanciesorca-bio-adds-east/,not-found,"BusinessWire copy returned 403; orcabio.com copy read. No US or European gatekeeper figure exists yet (approved July 2026, US only).",eligible_E4.csv,tregzi,US,,,,unspecified,,,False,X,
Ryoncil (remestemcel-L-rknd),pedSRaGVHD,paediatric patients 2 months of age and older with steroid-refractory acute graft-versus-host disease,US,label_indication,,,,,2024,2024-12-18,the FDA approved Ryoncil for treating steroid-refractory acute GvHD in pediatric patients aged two months and older,"FDA, FDA approves remestemcel-L-rknd for steroid-refractory acute graft versus host disease in pediatric patients (18 Dec 2024) (search snippet)",https://www.fda.gov/drugs/resources-information-approved-drugs/fda-approves-remestemcel-l-rknd-steroid-refractory-acute-graft-versus-host-disease-pediatric,provisional-from-snippet,"Label scope row. Pivotal study: 54 paediatric participants, 70% day-28 response.",eligible_E4.csv,ryoncil,US,,,,unspecified,,,False,B,
Ryoncil (remestemcel-L-rknd),pedSRaGVHD,paediatric allogeneic HSCT (base),US,incidence_rate,,1771,,paediatric allogeneic HSCT procedures per year,2016,2023,"In 2016, 1,771 allo-HSCT procedures were performed in pediatric patients in the United States.",Search-result snippet; most likely from the ASH Blood 2023 abstract 'Efficacy of Treatment Options for Children with Steroid-Refractory Acute GvHD' (Blood 2023;142(Suppl 1):7013) or the PMC review of Ryoncil (PMC12543205); attribution not confirmed,https://ashpublications.org/blood/article/142/Supplement%201/7013/501154/Efficacy-of-Treatment-Options-for-Children-with,provisional-from-snippet,"Base count (CIBMTR-derived, 2016). Paediatric allo-HCT volume in the US has been roughly stable at 1,500-1,900 per year (not verified here).",eligible_E4.csv,ryoncil,US,,1771.0,,annual,1771.0,1771.0,False,B,
Ryoncil (remestemcel-L-rknd),pedSRaGVHD,acute GVHD and steroid-refractory shares (rate inputs),US,incidence_rate,,50,,percent of HSCT patients developing acute GVHD; about half of those steroid-refractory,2024,2024-12-19,"Acute GVHD occurs in approximately half of hematopoietic stem cell transplantation (HSCT) patients, and half of those cases do not respond to treatment with steroids.","pharmaphorum, Mesoblast finally pushes GvHD cell therapy over finish line (Dec 2024) (search snippet)",https://pharmaphorum.com/news/mesoblast-finally-pushes-gvhd-cell-therapy-over-finish-line,provisional-from-snippet,Generic rates quoted by trade press; published paediatric grade II-IV aGVHD and steroid-refractory rates are lower and variable.,eligible_E4.csv,ryoncil,US,,50.0,,unspecified,50.0,50.0,False,B,
